run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.008556742999999992,2.14815044,1.0477775720000013,0.029091649,0.04432947799999999,0.035154864999999945,0.06606166299999995,0.19734876899999998,0.1795676700000002,0.09072274,0.008130266000000002,0.652396623,3.86037677
1,0.009034231999999993,2.150610148999997,1.0487342799999995,0.02962220399999996,0.04483483899999998,0.03713407200000002,0.06671633500000003,0.19782127000000013,0.18009942899999998,0.09337841899999977,0.008639928000000005,0.645723411,3.872324432
2,0.00855441999999999,2.1461752009999997,1.0481299279999992,0.029123240000000012,0.04434899299999997,0.03529077099999997,0.0660344859999999,0.197494275,0.17950334200000007,0.09059731000000004,0.008137162999999992,0.636132167,3.858881019
3,0.008356780000000013,2.1439208769999993,1.0463003969999984,0.028824018000000028,0.04417453999999995,0.03453970399999999,0.06564128400000004,0.1968246310000001,0.17924594199999988,0.08924189,0.007943508000000002,0.634575895,3.851730294
4,0.008749577999999994,2.1493156690000013,1.048615060999999,0.029293897000000017,0.04457695299999996,0.03599816200000003,0.06634901699999998,0.19778817299999996,0.17969570500000023,0.09168248799999999,0.008309963000000002,0.63511542,3.865912503
5,0.009147013000000015,2.150800584000003,1.0487323339999997,0.029782561999999995,0.045028620999999984,0.03762034100000002,0.0671711419999999,0.1984896260000001,0.1804058679999997,0.09432387700000004,0.008731796999999996,0.63257857,3.876082981
6,0.008281958999999995,2.1430888369999965,1.0462103629999997,0.02879944099999999,0.04401242199999997,0.034612279999999974,0.06538220100000004,0.19694759000000012,0.17917059000000007,0.09010663899999997,0.007880577000000005,0.633705089,3.8498105
7,0.008537950999999998,2.143811209999999,1.045762079999999,0.02908515000000001,0.044289771999999984,0.035531949000000014,0.065763052,0.197390884,0.17952571299999978,0.09042612099999989,0.008132975999999993,0.638652617,3.853824421
8,0.00859073100000001,2.1439331339999996,1.0464684990000006,0.02918465499999999,0.04444574899999996,0.03548192300000001,0.06590784699999991,0.19754454799999993,0.17973952400000004,0.09088221399999985,0.00819536899999999,0.63128699,3.855865586
9,0.008337618,2.1427938100000015,1.0451336159999995,0.02877610299999999,0.04406160599999996,0.034342507999999994,0.06533557200000001,0.19691422700000002,0.17924863399999996,0.08895587100000003,0.007887734,0.631811375,3.847010728
