run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
4.5,0.008886968299999999,2.1444437103999983,1.0508440888000004,0.02885362530000001,0.3174707380999999,0.04060058210000002,0.194585875,0.24672603070000002,5.393229797200004,0.10501611899999999,0.008369702799999997,0.41033845309999994,9.544843111999999
