run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.8747120479999998,308.55226165200025,121.49012510000016,4.680663024000004,12.293579013000008,1.0416751450000004,30.511383871000003,48.77454084700001,68.27488133699998,15.387703992000018,0.5087663710000003,0.888333797,612.396627334
