run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0.0,0.9738345179999996,336.60986050300073,130.67313255699986,4.792721393000001,25.359532058000006,1.1236997229999988,45.422747466999986,65.39704701999999,135.6282575019999,15.925690293,0.7494291739999998,6.865951358,762.666600525
