run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.008627242999999993,2.1442267319999972,1.0460723369999998,0.029064752000000044,0.044325399,0.035655352999999994,0.06580657299999991,0.19692814100000025,0.17923244400000013,0.09081951899999992,0.008137853999999995,0.447859735,3.854221947
1,0.009063997000000011,2.145728775000005,1.0472699199999993,0.029558371,0.044710499999999986,0.03698081800000002,0.06629135899999983,0.19812029799999994,0.17979046500000032,0.09356761499999992,0.008599399000000008,0.445669865,3.865332853
2,0.008620152999999998,2.143929492000001,1.0471354070000003,0.029092960000000005,0.044365652000000005,0.03576039599999999,0.065809759,0.19713211499999989,0.17915785400000014,0.09076761300000001,0.008156411000000002,0.448363341,3.855327615
3,0.008373053999999996,2.1417843930000013,1.0452611109999999,0.02882807800000003,0.044081153999999984,0.03475521700000002,0.06535569400000009,0.19674038499999957,0.17874558500000004,0.089399368,0.00796380099999999,0.445298924,3.846433558
4,0.008832150999999995,2.144444730000002,1.0469963139999998,0.029293360000000022,0.044562807999999975,0.036359095,0.06605633600000006,0.19747340799999988,0.17948834499999985,0.09186309900000006,0.008339758000000003,0.447518203,3.859134857
5,0.009227865,2.1479250020000005,1.047775638999999,0.029745425000000002,0.044993203,0.03761945600000001,0.06680220600000002,0.19827463299999987,0.180016812,0.09456431200000004,0.008751624000000003,0.448166289,3.871457404
6,0.008366045000000003,2.1425694979999976,1.0455047879999995,0.02875722500000001,0.04409494900000001,0.03462145099999998,0.06531249299999999,0.1968451200000003,0.1789067210000001,0.0890514509999999,0.007888548999999996,0.446664536,3.847168305
7,0.008607275000000001,2.1428523729999998,1.0460227230000014,0.029069723999999977,0.04434837399999998,0.03544442600000001,0.06570625399999998,0.197079624,0.1792337289999999,0.09068740199999996,0.008145925999999998,0.44716845,3.852661182
8,0.008661602000000001,2.143993612000002,1.0467425119999993,0.029219386999999986,0.044493770999999974,0.03593415400000003,0.06591359600000002,0.1974341259999997,0.17936173899999983,0.09124904399999995,0.008207713,0.447511753,3.856666766
9,0.008413364,2.141401885999998,1.0456183580000007,0.028812933999999967,0.044101394999999995,0.035101809000000005,0.06535688700000007,0.19684380200000015,0.17870918599999974,0.08926567800000017,0.007920799999999997,0.448568952,3.846773321
