run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.008408425000000004,2.1421189739999975,1.0458093270000002,0.028866763000000024,0.043884130000000056,0.034577213000000016,0.06703467099999992,0.19587863500000033,0.178960358,0.09055189800000006,0.0079323,0.538560614,3.849081879
1,0.008836753000000011,2.1461788659999965,1.047236321,0.029317448000000003,0.04427470999999997,0.036097047000000014,0.06630017099999992,0.19662448600000001,0.17956669499999994,0.0932775739999999,0.008340696999999996,0.445289863,3.861441264
2,0.008401380999999998,2.145722153999999,1.0469276809999986,0.028864369999999976,0.04389271799999994,0.03474860900000003,0.065827712,0.19576141300000022,0.17894832900000018,0.09048456200000003,0.007923125000000003,0.445169632,3.852555348
3,0.008188935999999999,2.143227667000001,1.0451197019999998,0.02862280700000002,0.04358585100000001,0.03392330499999997,0.06540106299999986,0.19570562200000036,0.17868348699999956,0.08908832899999997,0.007717892000000006,0.46249815,3.844194078
4,0.008552333000000007,2.144494063,1.0468213279999994,0.029012819000000033,0.04402512499999994,0.035369393000000006,0.06603319899999996,0.19614112899999986,0.17905067999999982,0.09167966800000005,0.008094734000000004,0.44371747,3.854485594
5,0.008965021999999994,2.149152272000002,1.047591490000001,0.02955163900000002,0.04455716900000003,0.036812289999999956,0.06675714200000005,0.196665299,0.1798381109999996,0.09425698399999993,0.008489166999999994,0.446841136,3.86804231
6,0.008129500000000008,2.146860963000002,1.0466599080000019,0.028504241999999996,0.04353375600000004,0.03342232600000001,0.06533196900000009,0.19581132800000028,0.17863070899999978,0.08877663899999998,0.0076553610000000055,0.448148558,3.848177881
7,0.008396769,2.1447384230000006,1.0460996080000007,0.02878859599999999,0.043800028999999976,0.034915271000000046,0.06576654399999995,0.19577179599999978,0.17900842400000017,0.09045847500000004,0.007883063,0.442993034,3.850664232
8,0.008458987000000008,2.1435457630000014,1.0468399060000009,0.02893132700000001,0.04406024699999996,0.03495859699999998,0.06595125999999991,0.1961725250000001,0.17920471500000001,0.090981923,0.007986098,0.446165981,3.852177905
9,0.008150665000000005,2.1421862880000004,1.0449620279999987,0.028573112999999994,0.04354400400000004,0.03361202999999997,0.06510081400000003,0.19581399699999993,0.1786479100000001,0.08897845300000005,0.007699180000000006,0.442686442,3.842150299
