run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.008529402999999998,2.1443648590000004,1.0500929529999996,0.028618444000000017,0.31703606199999956,0.03977408200000005,0.19449026999999994,0.24564243399999983,5.396083861000004,0.10362395400000002,0.007977185999999997,0.681476616,9.541796867
1,0.008979638000000007,2.1481583209999986,1.0518430540000006,0.029280970999999982,0.3176001599999999,0.04176842800000001,0.195251462,0.24573785100000017,5.3962478750000065,0.10663780899999997,0.008454257,0.595909538,9.555863473
2,0.008648176000000002,2.1443706909999998,1.0505770199999973,0.02875334800000004,0.3172064130000001,0.03973495100000005,0.19445771599999997,0.24565599899999987,5.394233388999998,0.104117306,0.008103996,0.607251839,9.541577088
3,0.008876799999999997,2.1450612789999983,1.0517920530000022,0.029138675000000003,0.317755539,0.039799882999999946,0.19499581399999977,0.24649933599999993,5.3944127349999995,0.10483432100000012,0.008381935,0.589186754,9.547390076
4,0.008442933000000008,2.145519576999999,1.049697231000001,0.028674732999999952,0.3170569280000002,0.03969161499999999,0.19420784600000013,0.24496703599999978,5.392097782000009,0.10357809999999995,0.007956494000000005,0.595590595,9.537291844
5,0.008485074000000002,2.1448150019999987,1.0501949309999987,0.028628251999999996,0.31711916700000015,0.040186338999999995,0.19425814200000036,0.24506134299999996,5.393379548999995,0.10332948999999997,0.007911166000000004,0.59246944,9.538895707
6,0.008676797999999998,2.1423897549999995,1.0515322830000016,0.028881823999999987,0.31729323500000006,0.039964305,0.19459266299999983,0.2455571780000002,5.391770809000005,0.10455793600000002,0.008118238999999994,0.59376383,9.538962863
7,0.008752049999999994,2.1433541110000003,1.0519296099999995,0.02896372100000003,0.3175229609999997,0.040709077000000024,0.19485764099999994,0.24551098900000015,5.390773924000001,0.10546809599999996,0.00825785000000001,0.594578349,9.54191289
8,0.008721712000000001,2.144320419,1.0515910359999991,0.02895827899999999,0.31737928700000023,0.04032115400000002,0.19492534499999992,0.2456541820000001,5.395611453000005,0.10474146699999994,0.008153487000000001,0.589147098,9.545996661
9,0.008468346000000003,2.1448444839999987,1.0510372690000016,0.028712698999999994,0.3171501210000005,0.039657598000000044,0.1943301479999998,0.24519718200000018,5.393125777000002,0.10355365899999995,0.007986126,0.590607339,9.539499103
