run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.009323814000000003,2.148770296999997,1.0515665980000015,0.029468091000000016,0.3424888779999998,0.04258083099999998,0.21620012800000024,0.27470479700000017,5.653252146000003,0.10650897499999995,0.008736094000000005,0.594317256,9.889996159
1,0.008773408999999987,2.142455247000003,1.0506719209999988,0.028957158999999986,0.34201321599999973,0.041009613,0.21541517700000012,0.27363877599999975,5.651073559999995,0.10399312300000006,0.008242692000000006,0.593494659,9.872160422
2,0.008734406999999998,2.1452659040000004,1.050671398000001,0.028863472000000015,0.3420052820000005,0.04003164499999999,0.2153398050000001,0.2736079159999998,5.650211121000004,0.10336833200000002,0.008217256000000001,0.59352567,9.872153562
3,0.008862626999999998,2.144625593000001,1.0507054060000014,0.028908625999999986,0.3420756610000001,0.04121648199999995,0.2155182419999996,0.27348675699999964,5.650676143000006,0.10379371000000003,0.008229286999999995,0.59617469,9.874011246
4,0.008893537999999982,2.1458305259999997,1.0523072959999997,0.029065621000000024,0.3422418130000006,0.04093458900000002,0.215903998,0.2741004579999999,5.656790902999997,0.10460331999999996,0.008345341000000006,0.593651611,9.885043331
5,0.008883664000000012,2.146318549999998,1.0516624550000029,0.02904988200000002,0.3421893990000001,0.04042300200000006,0.21573011400000008,0.2736866209999998,5.657260224999991,0.10390721300000008,0.008213981000000009,0.599809838,9.883194021
6,0.008790148999999994,2.146637009000001,1.052027987999999,0.028915238999999995,0.3434426900000005,0.04055418400000001,0.21560328199999995,0.27355719100000003,5.656606809999995,0.1037074550000001,0.008221638999999996,0.595724082,9.883976096
7,0.008862003999999984,2.147400979000003,1.052501756000001,0.029119315000000017,0.3424426260000001,0.04089746199999997,0.215952466,0.27438664900000015,5.658034863000003,0.10448986999999997,0.008336429999999997,0.591967393,9.88834907
8,0.008779847000000002,2.146474709000002,1.0521177729999998,0.028975634999999972,0.3422350280000002,0.04108458,0.21576589700000018,0.273777738,5.658555924000001,0.10387590199999995,0.008212193000000001,0.593231062,9.88579716
9,0.008737713,2.1463368980000026,1.0518701569999995,0.02882026499999998,0.342074359,0.04086731800000001,0.21565700099999996,0.2736384289999999,5.658977809000012,0.10349120099999998,0.008139934000000007,0.597940789,9.884390029
