run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.010331197999999995,3.409001171999999,1.6773784200000015,0.03533010599999998,0.05582827800000001,0.04037824799999999,0.08548631099999998,0.24749578300000014,0.21228750800000004,0.11730325499999995,0.009724349999999988,0.48313159,5.906314869
1,0.010824963,3.410564845000003,1.679447197999998,0.03592519999999999,0.056424509000000046,0.04232175000000001,0.08605810500000007,0.24802044199999992,0.2129161659999997,0.12076841300000006,0.010190787000000007,0.486743642,5.91953062
2,0.01027556199999999,3.4092156659999966,1.6783994550000012,0.035312976999999995,0.05578343300000007,0.04057857199999998,0.08541454400000001,0.24807886900000004,0.21229037800000009,0.11720174,0.009664817,0.489779451,5.907956524
3,0.010011872999999996,3.4064890670000003,1.6760384549999978,0.034903948000000025,0.05549754700000004,0.03919893700000002,0.08479454500000005,0.24692011500000022,0.21193929499999997,0.11539171399999998,0.009434617999999995,0.486620691,5.896288248
4,0.010544773999999988,3.4125154349999995,1.6787984950000028,0.03561391500000008,0.05605786399999997,0.04131664099999992,0.0856789479999999,0.24741108899999992,0.212532407,0.11974655199999996,0.009931751999999999,0.490217264,5.916014378
5,0.011039361000000003,3.4156607779999972,1.6793956530000003,0.03615636000000003,0.05666782900000008,0.04277442899999999,0.08661347099999996,0.248279887,0.2133001070000001,0.12202451700000005,0.010427766999999992,0.490188354,5.928458991
6,0.01000109600000001,3.4111040109999995,1.6762672040000006,0.03491493199999999,0.05546832899999999,0.03916968399999998,0.08596622499999994,0.2468033209999999,0.21195739200000013,0.1149609259999999,0.009359626999999997,0.488940003,5.901478614
7,0.010564907999999986,3.408656759999999,1.6777670830000002,0.035526226,0.05624198800000001,0.041841441999999965,0.08556648799999983,0.24870796099999992,0.21261319600000014,0.11745058599999993,0.009924306000000006,0.50619218,5.91117795
8,0.010390808000000008,3.4118032850000017,1.6786381539999986,0.03540660800000005,0.05601354599999996,0.04108580199999996,0.08555981600000014,0.24746690999999993,0.212625775,0.11777141199999999,0.009770046999999992,0.487051642,5.912291874
9,0.010028572,3.4076679360000006,1.6768240760000022,0.03489203100000003,0.05544767799999999,0.03990924800000008,0.08473607900000005,0.2470867880000001,0.2126965370000001,0.11529615999999998,0.009443557999999989,0.495242876,5.899543336
