run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.008660393999999993,2.142679726000002,1.045590921999998,0.02910780399999999,0.044432894000000056,0.03666493399999999,0.06592430099999996,0.19697148400000003,0.17937983999999976,0.09092732299999996,0.008229534000000009,0.541681599,3.854003429
1,0.009135013999999999,2.143096472,1.0467818379999991,0.029625211999999998,0.04603765299999997,0.03831621099999999,0.06650209599999997,0.198030691,0.1798504100000002,0.09360068700000007,0.008639828000000002,0.454815512,3.865305236
2,0.008627944999999995,2.142452529,1.0465607540000001,0.029131848999999984,0.04438522200000004,0.03663450100000003,0.06593427699999999,0.1971869359999998,0.1791806980000001,0.09081577099999999,0.008138502999999998,0.448953502,3.854377143
3,0.008391865000000004,2.1421465499999983,1.044908742,0.02880271200000003,0.044142757000000005,0.03616631200000001,0.06689882000000003,0.19694377099999993,0.17888430400000005,0.08945341299999997,0.007948094000000005,0.449328575,3.850077605
4,0.008796291999999997,2.144062070000003,1.046958140000001,0.029298840999999996,0.04454475999999999,0.03721194500000003,0.066226877,0.19713001199999997,0.17951123499999982,0.0919257500000001,0.008357831000000001,0.447439078,3.859610788
5,0.009233302000000007,2.147922504999999,1.048136783999999,0.02980675400000002,0.04509794899999998,0.03919950799999999,0.06701424300000001,0.19818078600000016,0.18112522999999994,0.09465516,0.008760027999999994,0.445304132,3.875089227
6,0.008369248000000003,2.143531942999998,1.0456604759999981,0.028793266999999966,0.044104874,0.03605075400000002,0.06559712399999995,0.19656315700000024,0.17875163099999986,0.0892275570000001,0.007897807999999989,0.45084903,3.849726798
7,0.008648176000000006,2.1429783890000005,1.0464620739999992,0.029070944999999987,0.04445459599999997,0.03695296099999996,0.06734775800000004,0.19702621700000003,0.1791782529999997,0.09079684999999992,0.008162959000000001,0.448865583,3.856453136
8,0.008713313000000004,2.144823204,1.0472861519999999,0.029183026000000004,0.04453853899999991,0.036871602,0.0662065919999999,0.19683993900000024,0.17956553400000005,0.09134740699999992,0.008214392000000001,0.4497024,3.858994359
9,0.008402879999999995,2.146975448,1.046838681000001,0.02886536599999997,0.04414388999999999,0.035647194999999965,0.06559236600000001,0.19684515200000008,0.17884547499999995,0.08941303899999994,0.007915336000000005,0.446950316,3.85463252
