run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.8882768719999996,307.41181195900003,123.73415614700005,4.681428861999995,12.158895369000001,1.0414454820000003,30.62262441000001,48.015490077000045,68.56201650199999,15.185615796999992,0.6446251690000003,0.899146636,612.953775228
