run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.00827103,2.144726973000004,1.0483909129999989,0.02822116600000004,0.25662198300000055,0.03544229999999996,0.20903373300000005,0.2620404169999999,1.1666107440000015,0.10269562700000003,0.007759277,0.416241507,5.274969542
1,0.008850757000000004,2.1480198820000025,1.050780200999999,0.028937533999999973,0.2571591169999998,0.03798429199999999,0.20912863800000006,0.26297930000000025,1.1679178769999987,0.10655920199999994,0.008338405999999998,0.406515435,5.292101757
2,0.00907673400000001,2.151098228999997,1.0510655359999996,0.029137688999999974,0.25766387099999977,0.03906086799999997,0.209638989,0.263325102,1.1679397000000014,0.10808731000000002,0.008596465999999999,0.404582839,5.300259606
3,0.008402599000000005,2.141576667999997,1.0469557040000008,0.028336543999999984,0.25670921900000004,0.036974686000000055,0.2080795910000001,0.2621320520000003,1.1659534999999996,0.10368797800000003,0.00792099399999999,0.417074144,5.271926967
4,0.008641342,2.145014667,1.0480831930000012,0.028617407999999987,0.2570575729999998,0.036601094000000056,0.20838456700000013,0.2627084630000001,1.166101650000001,0.10494051299999992,0.008140544999999992,0.41182734,5.279591001
5,0.008415674000000005,2.141985687,1.0473146969999991,0.028402839999999985,0.2566952199999998,0.03623785100000004,0.20798603199999985,0.26196949300000044,1.1667667119999998,0.10361831199999995,0.007923526999999996,0.409849653,5.272461251
6,0.008238387000000005,2.142087706,1.047141422000001,0.028175889000000003,0.256432555,0.035498069000000035,0.207782729,0.26345526099999994,1.165426184000002,0.10250251100000009,0.007756187000000006,0.407271351,5.269469536
7,0.008444160000000003,2.146106771000001,1.0473015080000008,0.02841294199999998,0.25669532600000033,0.036272139000000064,0.20814604700000022,0.262034719,1.1671487060000012,0.10362834600000001,0.007922979,0.408046668,5.277371452
8,0.008352859999999995,2.141145088999996,1.0473896790000015,0.028364056999999977,0.256587758,0.03606502899999998,0.20788573999999987,0.26208356,1.1658875310000005,0.103281223,0.007867218999999998,0.410041485,5.270001519
9,0.008253022999999991,2.1419900520000033,1.0472377650000013,0.02819320999999997,0.25645679100000013,0.035445033999999986,0.20779068200000025,0.2618533819999999,1.166051682999999,0.10273948200000013,0.007782379999999997,0.409460789,5.268829304
