run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.025660252999999952,10.092411062999975,2.335092514000002,0.06930784100000002,0.5861512319999993,0.11866511500000027,0.6714333740000008,5.024787533999998,9.949487155000016,0.37495494900000015,0.023633946999999995,0.616941708,29.289828122
1,0.02600970799999995,10.09280139400001,2.3346325109999966,0.0699175330000001,0.5864520729999989,0.12154646800000003,0.6724517030000005,5.025236325999993,9.949361121000006,0.3769005839999993,0.024019788000000007,0.592996896,29.297806472
2,0.025633885000000002,10.093617110999991,2.3354744720000014,0.06939045900000002,0.586176216000001,0.11867947200000012,0.6715953730000009,5.0303447039999885,9.953224311999973,0.3746193199999994,0.023737149999999995,0.601366505,29.300475653
3,0.02557056899999998,10.091563388999985,2.335070767999997,0.06934854400000007,0.5858845760000003,0.11797352899999987,0.6716384260000015,5.029472865000003,9.950314885,0.37450194899999933,0.02368145799999995,0.595126488,29.293122816
4,0.02560077500000007,10.09415217199999,2.3345212969999993,0.06946333600000003,0.5859227619999998,0.118419817,0.6717090439999998,5.021669629000007,9.950754288,0.37420821800000026,0.023578144999999984,0.602939217,29.288165759
5,0.02553397699999998,10.093131085000007,2.3343073539999994,0.069289596,0.5855546410000004,0.11845826999999978,0.671790137,5.033288629999989,9.951127087000016,0.37405508399999987,0.023632580000000028,0.611957666,29.298625095
6,0.025679406000000016,10.09468194700002,2.3351234269999983,0.06954608799999994,0.5855520550000002,0.11907428200000013,0.6718394689999989,5.023857227999992,9.951886130999984,0.37504373199999963,0.023730856000000026,0.589390271,29.294494213
7,0.02576274899999998,10.095034314999992,2.334788406000005,0.06953895699999993,0.5860964330000009,0.11914034999999981,0.6721187260000024,5.0355684829999925,9.951227535000015,0.37515184299999915,0.023844536,0.610868267,29.306426055
8,0.025682871999999995,10.093255068999985,2.335556770000001,0.06957919900000023,0.5859554420000012,0.11927326299999996,0.6722789649999993,5.023109098999997,9.950623268000005,0.3751683969999995,0.023715185999999933,0.589625683,29.292425866
9,0.02586432699999999,10.100539514000003,2.3363436459999956,0.06966584600000006,0.5864421690000007,0.11971263100000014,0.6723618550000006,5.026462994999994,9.952765248999992,0.3762006200000001,0.02380216199999998,0.596472566,29.308607068
