run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.009908805000000001,2.1476282359999965,1.056173091000001,0.029944039000000006,1.241852790000001,0.06956411199999991,1.3096348710000014,0.7788736520000002,12.771566590999988,0.10897803999999998,0.009116541000000014,0.328169753,19.539994964
1,0.009283453999999991,2.147493153000001,1.0521028940000008,0.029218685000000025,1.240685383000002,0.04321141299999999,1.3093680530000003,0.7857492729999997,12.766546602000009,0.10402876299999994,0.008386216000000007,0.597038543,19.502597525
2,0.010054686999999994,2.151522499999996,1.054638474000001,0.02944236,1.2419818539999996,0.04476318799999994,1.3098424450000008,0.7850945280000006,12.786359294999999,0.10509092799999997,0.008577840000000003,0.316853105,19.533666791
3,0.00980858200000001,2.1531952669999996,1.0552485569999996,0.029462628999999997,1.241975696,0.04475511199999998,1.309672367,0.7859676780000006,12.794361553,0.10737804800000013,0.008629743000000002,0.595614832,19.547059872
4,0.009761437,2.150068550000001,1.0537216650000014,0.029453582000000002,1.2413372709999984,0.04513418200000002,1.3089118259999988,0.7843609630000001,12.780788112000009,0.10675002799999997,0.008591151999999996,0.317198447,19.525237487
5,0.008958338000000001,2.145467113,1.05172429,0.029203379999999994,1.2404739379999987,0.042668510000000034,1.3080696939999998,0.7840740980000013,12.771316378000003,0.10346815800000003,0.00839564499999999,0.61078133,19.50006508
6,0.008990829,2.1480541039999985,1.052306383,0.029475935999999994,1.2395002339999996,0.04419809100000006,1.3075216000000014,0.7846440909999999,12.769754232000002,0.10371793800000001,0.008688342000000002,0.319225559,19.502925943
7,0.009414392000000011,2.146042904000001,1.0524757800000022,0.02917943300000002,1.2407045980000018,0.043118168000000005,1.308208224,0.7841516140000006,12.766192365000013,0.10430282400000006,0.008497482000000008,0.592005625,19.498566039
8,0.009176065,2.1490115560000014,1.0530205359999991,0.029100105999999973,1.240419190000001,0.0439930999999999,1.3087886289999984,0.784898745,12.769345354000002,0.10523007700000017,0.008266299999999999,0.319605307,19.507591465
9,0.009324183,2.147332034000001,1.0519450750000006,0.029258726000000002,1.240627851999999,0.04312293299999995,1.3081127869999989,0.7842727370000002,12.762644607999983,0.10420138899999995,0.008437522999999994,0.596258029,19.495641826
