run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
4.5,0.009178111999999997,2.145917960000001,1.0523894217,0.029076871700000007,1.2403247308999996,0.0437515357,1.3083195191000003,0.7847142083,12.763585425299999,0.10493380729999999,0.008265555599999998,0.6033290783,19.4967307009
