run,absorption,along-step,boundary-init,boundary-post,discrete-select,locate-vacancies,pre-step,primary-generate,rayleigh,surface-physics,tracking-cut,setup,total
0,0.005371037999999998,1.3348240570000005,0.6251617009999999,0.018366345000000023,0.22115212400000017,0.025908781999999998,0.13890610500000003,0.23838374999999995,0.5337667840000005,0.06581518499999998,0.005002061999999995,0.698900644,3.21632327
1,0.005190001000000004,1.3359121530000009,0.623839304,0.018161603999999994,0.2209782830000001,0.02504387199999998,0.13865198999999997,0.23843607499999994,0.5333973230000002,0.06489888199999999,0.004812812999999997,0.600215404,3.21261599
2,0.005404984999999996,1.3346939359999985,0.6241846709999993,0.018476800999999998,0.2212175169999998,0.025908,0.13903575499999996,0.2386798930000002,0.5336876499999996,0.06750564900000004,0.005000250999999997,0.596831416,3.217175018
3,0.005390252000000004,1.3355130340000005,0.6241408079999998,0.018404826,0.221247533,0.025085655,0.13900737299999996,0.23855648099999996,0.5338980369999996,0.06638235599999996,0.005051714999999998,0.594390468,3.216099098
4,0.005201102,1.3348927640000001,0.6238038960000002,0.01817633899999999,0.22108350299999996,0.024575444999999984,0.13880080900000008,0.23810762899999993,0.5333035839999999,0.06517490500000002,0.004837678999999999,0.591741556,3.211219399
5,0.005179693000000003,1.3339175129999992,0.6232100980000004,0.018129453000000004,0.22092660800000016,0.02534162000000001,0.13859980299999977,0.23801306600000008,0.5332978669999998,0.06478438599999999,0.004792459000000003,0.602324241,3.209489176
6,0.005135856000000002,1.3347868149999984,0.6231041050000002,0.018089774,0.2209636470000002,0.024979156000000013,0.1386115540000001,0.2379265539999999,0.533142501,0.06470726299999999,0.004770133,0.59360519,3.209479235
7,0.005144163000000004,1.3337445859999995,0.6235194639999995,0.018129000000000006,0.220950889,0.025511971,0.13852227899999997,0.2381272809999999,0.5332351260000006,0.06481134799999996,0.004784127999999998,0.596921097,3.209670607
8,0.005218730000000004,1.3350520600000002,0.6235911440000003,0.018229412999999986,0.22107562599999997,0.025301790999999983,0.13866008799999988,0.237859945,0.5335150399999999,0.06529420000000004,0.004842757000000003,0.593184598,3.211965125
9,0.005216403000000002,1.3338787800000003,0.6241099539999996,0.018197901999999985,0.22095564699999995,0.025723094999999998,0.13878010800000004,0.238423008,0.5333200300000004,0.06511703299999998,0.004851566999999997,0.596502174,3.211827834
